#VelX 0.5m			
#Puntos			
1	21.7519592	26.86948362	43.59638205
4	1.467527135	2.054568856	2.076698845
6	0.650176348	0.524540564	0.921439096
11	0.383438746	0.371774234	0.443375417
21	0.333304891	0.322119397	0.479463614
41	0.359392798	0.340452477	0.493870537
82	0.34786583	0.32484417	0.485995872
